FIPS,year,percent_65plus,percent_smokers,pct_diabetes,pct_obese,copd_death_rate,hypertension_death_rate,total_heart_disease_death_rate
05049,2013,24.256368118323746,,12.2,33.9,66.88,164.4,523.4
05051,2013,21.871095910049767,25.7,12.1,33.2,64.61,171.6,551.0
05053,2013,15.842846060068712,34.8,9.7,38.5,65.97,200,470.7
05055,2013,14.914272474513437,21.9,11.8,31.2,89.03,356,556.5
05057,2013,16.110615521855486,20.9,11.7,40.8,46.99,214.9,582.9
05059,2013,16.87544738725841,22.2,10.6,34.9,64.34,173.3,559.7
05061,2013,16.377464372738686,21.4,11.6,36.1,60.12,207.8,592.5
05063,2013,16.53517690117934,23.2,11.5,37.7,59.02,134.7,612.4
05065,2013,24.964581313846843,24.9,12.2,35,59.95,151.1,510.4
05067,2013,16.611201985447572,21.2,11.6,37.5,76.79,194.4,584.8
05069,2013,14.743616018362912,23.7,13.8,41,46.64,272.4,716.9
05071,2013,15.324695357087768,25.900000000000002,11.2,36.7,62.14,154.4,557.0
05073,2013,21.238330587589235,14.3,12.4,36.9,53.55,247.2,551.0
05075,2013,19.109886243696494,19.1,11.1,32.3,76.23,166.6,570.4
05077,2013,16.653346653346652,18.5,11.9,35.9,50.23,467.1,676.4
05079,2013,13.38263528407879,23.1,12,37.4,50.63,257.9,646.2
05081,2013,18.58163826278175,22.6,10.9,33.1,60.29,389.3,626.5
05083,2013,18.26971086196723,27.800000000000004,11.5,38.2,58.82,141,559.0
05085,2013,12.036696728958752,21.2,12.5,35.6,66.81,373.7,515.0
05087,2013,16.89521015370878,30.2,9.9,34.2,60.88,296.7,585.5
05089,2013,26.429092678180492,22.5,9,32.6,53.14,65.5,477.7
05091,2013,14.805769319386203,32.5,11.2,36,58.34,383.9,596.3
05093,2013,13.08423761047097,29.4,14.7,39.8,80.3,576.9,653.7
05095,2013,20.143042912873863,,14,38.1,49.45,236.4,661.3
05097,2013,24.96757457846952,,10.9,34.8,67.21,142.1,570.2
05099,2013,18.4906520747834,,11.6,36.5,55.61,144.6,602.7
05101,2013,22.79283760258642,,9.9,35.2,48.25,139.6,541.9
05103,2013,17.752926086259418,26.8,12.4,35.2,55.15,85.9,589.5
05105,2013,18.355104015481373,,10.3,38.1,69.43,336.1,522.0
05107,2013,15.809561090179578,20.7,14.5,46.3,66.92,657,691.4
05109,2013,17.849114288283427,27.399999999999995,10.5,38.5,78.03,213.1,597.5
05111,2013,16.75693554388721,23.9,12.1,38.9,94.21,350.8,651.6
05113,2013,20.94680955658244,27.800000000000004,11.3,37.8,79.89,199.5,602.6
05115,2013,14.104940244136255,24.6,10.5,32,65.99,167.1,539.1
05117,2013,21.86268656716418,,11.4,37.3,61.74,172.3,530.5
05119,2013,13.017991785692393,19.7,11.4,31.5,45.76,354,496.3
05121,2013,19.46099290780142,17.7,10.6,36.1,63.54,91.7,590.7
05123,2013,13.606950705249382,20.8,15.5,42.5,60.19,,
05125,2013,16.085859477008857,24.1,10.5,32.8,52.2,210.9,437.5
05127,2013,18.40131699286629,30.9,9.5,32.9,51.37,196.6,538.8
05129,2013,23.251157552246276,,10.4,35.9,51.4,199.8,519.4
05131,2013,14.058801789688063,22.3,11.9,37.1,59.1,183.1,530.5
05133,2013,13.159714219866329,23.1,11.4,36.8,76.38,125,549.4
05135,2013,24.972129319955407,30.599999999999998,11.8,38.9,61.11,119,597.2
05137,2013,24.62368188038316,22.4,9.6,33.7,68.38,275.2,501.4
05139,2013,16.399862082553444,27.500000000000004,11.7,40,68.23,215.2,575.1
05141,2013,24.18015896379158,27.9,10.1,36.9,60.23,199.7,502.2
05143,2013,10.421296296296296,20.3,9.6,30.5,57.12,465.5,539.3
05145,2013,14.69573739610778,17.5,9.3,36.6,66.11,379.5,602.8
05147,2013,19.93445426047307,23.5,11.9,36.4,74.85,214,638.4
05149,2013,16.238141069709886,24.9,11.3,37.6,73.22,335.9,604.0
06001,2013,12.119830867824813,11.9,8.3,19.6,30.04,230.7,330.8
06003,2013,18.52836879432624,,7.8,22.5,34.1,165.9,366.6
06005,2013,24.232659748771162,24.7,7.7,25.1,42.58,161.4,421.2
06007,2013,16.51770204971102,19.1,9.2,25.8,58.71,345.9,442.5
06009,2013,24.402642481245103,20.2,7.2,23,44.9,176.2,446.2
06011,2013,12.884705882352943,,8.9,25.1,49.6,302.3,399.8
06013,2013,13.805456552536535,12.6,8.5,24.6,35.96,225.3,341.2
06015,2013,14.980586712683348,,7.6,25.2,66.54,262.9,501.9
06017,2013,17.305943872912316,12.5,6,19.8,41.54,186.5,335.0
06019,2013,10.814764680288466,14.2,9.4,26.5,40.15,305.7,472.3
06021,2013,14.484519400194182,13.100000000000001,7.4,26.5,57.73,333.6,439.3
06023,2013,14.760087200434512,20.1,8.1,25.3,61.41,261.5,490.6
06025,2013,11.355263605345787,11.2,8.2,26.2,27.74,272.9,377.6
06027,2013,20.34646184016996,,7.4,22.7,53.62,253.4,460.0
06029,2013,9.681670533642691,17.1,9.5,30.1,66.31,370.8,506.8
06031,2013,8.872732594105244,14.499999999999998,8.2,26.4,51.59,240.3,410.8
06033,2013,20.01849645745815,23.0,8,25.8,73.15,200.7,485.8
06035,2013,11.948706775810015,19.0,7.6,23.7,61.06,250.4,475.1
06037,2013,11.791632591055437,13.3,9,21.2,31.54,224.5,398.7
06039,2013,12.472748893439915,12.5,7.5,26.3,43.87,399.4,468.5
06041,2013,18.9772802030889,9.6,6.3,18.2,25.24,203.5,266.1
06043,2013,24.10578920770397,,7.9,23.8,42.84,257.5,433.8
06045,2013,18.15195166218669,18.2,6.9,22,52.75,214.7,420.0
06047,2013,10.205094150962118,14.099999999999998,9.3,29.4,46.41,495.6,445.9
06049,2013,23.1273920174959,,7.9,22.7,69.32,254.3,465.8
06051,2013,11.601620814672637,4.2,7.1,22.3,28.05,147.4,363.7
06053,2013,11.605954367348469,13.100000000000001,7.5,22.1,32.97,202,320.9
06055,2013,16.48803553517696,8.7,7.2,23.4,39.19,296.5,366.3
06057,2013,22.42030672466254,13.600000000000001,5.8,20.4,42.66,222.6,320.4
06059,2013,12.711315802186832,11.6,7.6,19.4,32.62,180.5,363.4
06061,2013,17.082468979031084,10.2,7.6,21.3,39.75,251.5,341.6
06063,2013,24.276263561788834,15.5,7.1,22.3,63.14,279.2,449.2
06065,2013,12.806137955312222,14.6,8.6,25.8,45.78,299.1,426.9
06067,2013,12.29327933544723,14.499999999999998,8.1,27.2,45.82,317.6,433.6
06069,2013,10.940093293034469,7.400000000000001,7.3,22.8,34.98,185.5,336.0
06071,2013,9.924003883349707,16.8,9.3,27.6,58.0,341.1,480.0
06073,2013,12.254530545509832,13.3,7.6,19,35.9,260,359.3
06075,2013,14.263219831056775,11.2,8,16.2,23.06,172.3,296.7
06077,2013,11.436999854710376,17.6,9.9,28.1,48.23,297.2,446.7
06079,2013,16.83448435958447,10.3,7.5,24.2,38.75,173.8,364.2
06081,2013,14.344543124324627,10.4,7.6,20.7,27.53,164.2,300.4
06083,2013,13.617778145931556,11.1,6.8,18.2,30.68,214.9,345.6
06085,2013,11.965013327618308,10.3,8.2,19.3,25.82,249.2,299.8
06087,2013,12.913665853223023,9.6,6.5,19.8,35.27,226.6,329.8
06089,2013,18.456588395544767,23.4,7.8,26.1,76.8,235.5,496.3
06091,2013,25.132100396301187,,6.7,21.4,50.67,284.2,393.6
06093,2013,21.926398970872,23.8,6.4,22.8,57.66,195.6,452.7
06095,2013,13.038552231865722,14.400000000000002,9.1,29.7,44.37,303.8,361.2
06097,2013,15.961406512802764,14.3,6.9,20.5,40.84,207.7,355.5
06099,2013,11.69756099424779,17.0,9.4,32.5,50.61,309.4,500.5
06101,2013,13.96721935941253,17.9,7.9,28.5,55.89,366.6,450.4
06103,2013,17.657256461232603,18.4,9.4,27,66.56,219.6,453.3
06105,2013,23.15483726819096,,7.5,24.4,59.5,190.1,470.8
06107,2013,10.138133757680237,15.5,8.1,32.4,49.61,335.1,508.1
06109,2013,22.87719688130822,20.6,7.8,19.6,44.79,181.9,429.3
06111,2013,13.11374287705098,12.3,7,19.8,34.81,309.4,358.6
06113,2013,10.911232621720668,7.400000000000001,7.2,22.8,51.0,279.5,370.5
06115,2013,10.991927760295527,13.699999999999998,7.5,24.6,77.58,400.3,538.5
08001,2013,9.118937482180018,21.4,7.6,26.2,52.86,143,362.0
08003,2013,12.161905365173878,17.3,6.5,22.9,75.1,143.9,382.5
08005,2013,11.270619441974668,16.4,6.2,21.2,52.86,150.5,297.4
08007,2013,21.47184020956123,19.5,4.4,16,38.18,90.7,293.3
08009,2013,24.671772428884026,12.2,5.5,19.2,52.97,115.8,371.1
08011,2013,15.882659260545045,24.0,6.4,26.5,113.43,127.8,363.8
08013,2013,11.577865208859347,12.3,4,13.3,52.86,78.6,311.5
08014,2013,11.73751849573559,14.099999999999998,5.3,17.5,52.86,,
08015,2013,22.42440751838736,18.1,5,20.5,42.57,104.7,311.2
08017,2013,17.136774880255455,,5.3,23.5,75.74,210.3,307.8
08019,2013,15.957446808510639,20.8,6.5,17.5,44.5,89.2,348.4
08021,2013,16.404439565800708,23.1,4.8,24.5,54.33,176.4,422.8
08023,2013,25.360067777463996,,5.9,21.9,36.34,149.7,335.0
08025,2013,13.243546576879911,13.4,6,21.5,98.48,258.3,367.9
08027,2013,27.29406242666041,14.2,4.5,20.3,38.79,183.7,378.6
08029,2013,22.638275430153605,24.6,5.7,20.3,52.13,137.5,401.0
08031,2013,10.789955512164475,19.2,6.6,16.7,52.86,234.1,379.6
08033,2013,21.446138711264144,10.6,5.6,19.6,57.56,164.5,356.2
08035,2013,9.14562066916149,8.2,5.3,16.6,31.58,110.4,238.3
08037,2013,7.972962738564071,12.6,3.8,11.8,20.45,35.6,194.6
08039,2013,12.629030202625207,18.0,4.4,18.7,48.81,115.7,283.5
08041,2013,11.053572218940827,18.5,7,22.2,50.86,197.2,357.7
08043,2013,19.476819476819475,26.400000000000002,6.8,22.9,67.75,302.9,400.2
08045,2013,10.139098668727389,17.9,4.7,19.7,48.62,95.4,338.9
08047,2013,12.459312839059674,17.4,5.5,19,39.83,130.8,329.9
08049,2013,13.610955841252096,22.0,5,16.9,29.88,85.1,308.4
08051,2013,10.927768860353131,14.7,4.8,14.8,42.54,114,289.2
08053,2013,22.885572139303484,,4.8,20.2,31.52,90.1,299.3
08055,2013,28.575851393188856,,5.2,20,68.92,147.9,364.7
08057,2013,19.91017964071856,16.2,5,21.1,41.7,125.4,324.6
08059,2013,14.233802087201624,17.0,4.8,18.1,52.86,139.1,350.0
08061,2013,21.982758620689655,2.4,5.7,19.2,79.93,283,377.3
08063,2013,16.17950272892662,,6.4,27.8,69.35,100.7,339.9
08065,2013,10.422690348340906,20.5,5.4,17.2,47.49,49.2,413.2
08067,2013,13.564308199670213,18.6,4.5,16.1,41.13,95,319.3
08069,2013,13.300972408886077,16.4,5,18.5,40.11,128,328.7
08071,2013,20.88774659627674,28.000000000000004,6,20.9,46.27,157.1,350.8
08073,2013,17.681692732290706,19.8,6.7,23.9,65.19,167.8,324.4
08075,2013,15.98268242085325,26.400000000000002,6.3,25.4,55.68,186.3,351.4
08077,2013,16.286733480550364,20.4,6.2,23.4,62.49,157.9,389.5
08079,2013,25.136612021857925,,4.9,17.5,47.71,103.2,326.0
08081,2013,12.39524607648941,26.0,5.7,25.5,71.46,137.9,324.8
08083,2013,18.51851851851852,20.4,5.3,21.5,74.13,191,372.0
08085,2013,20.38767910429357,15.5,6.4,19.6,54.53,149.1,361.3
08087,2013,14.566134004180986,15.8,6.6,27,57.58,149.9,357.5
08089,2013,18.794710600476915,21.2,5.4,27.2,105.28,289.4,523.3
08091,2013,22.693321616871707,11.7,4.7,17.9,28.6,122.9,317.4
08093,2013,15.342313395946613,15.7,5.4,19.6,31.51,133.5,275.8
08095,2013,20.990189368012775,13.900000000000002,6,22.8,48.27,262.9,384.0
08097,2013,14.988545246277205,7.8,4.5,14.5,14.57,62,147.7
08099,2013,15.628805715677519,19.2,7.3,26.1,91.04,234.5,384.4
08101,2013,16.563685704172435,22.8,7.9,25.9,69.7,149.1,372.5
08103,2013,13.357238906320035,16.5,5.4,22.4,62.73,135,327.3
08105,2013,17.48030147310723,20.1,5.7,23.2,73.09,123.2,399.8
08107,2013,11.208102038221957,10.2,3.9,14,41.56,126.5,263.9
08109,2013,18.135213072733098,19.2,5.5,19.2,55.85,133.2,363.3
08111,2013,18.063583815028903,,5.6,18.9,46.3,101.2,335.3
08113,2013,9.644403621571971,12.6,5,16.3,27.22,142.7,310.5
08115,2013,24.102564102564102,6.7,5.9,22,62.58,159.1,389.8
08117,2013,10.226956279587858,8.8,4.4,13.1,11.25,44.8,155.9
08119,2013,16.912142490152423,22.7,5.4,19.8,38.93,239.9,383.1
08121,2013,19.776512755639892,12.5,5.1,23.1,61.29,148.4,330.4
08123,2013,10.778228119852683,17.8,6.4,25.8,52.86,153.9,345.1
08125,2013,16.768653770232923,19.7,5.1,24.8,56.75,98.2,358.8
09001,2013,14.34520237806461,12.2,6.7,21,28.04,134.4,345.2
09003,2013,15.537085681057128,15.5,8.5,26.4,34.49,131.7,369.5
09005,2013,17.998137403926435,18.2,5.3,23.3,44.43,109.1,405.1
09007,2013,17.243798728595706,15.1,7,23.5,37.56,121.6,354.6
09009,2013,15.475417815998702,16.4,8,26.2,36.11,152.3,374.3
09011,2013,15.682331047418089,18.0,8.1,27.3,46.86,137.8,378.0
09013,2013,13.528969942942984,14.899999999999999,6.6,24.6,39.54,132.8,366.4
09015,2013,14.282553191489361,18.4,9,29,54.62,172.4,405.3
10001,2013,14.935103349542706,21.9,11.6,32.5,53.0,238.9,443.2
10003,2013,13.43075624030011,17.2,8.4,27.2,42.09,141,405.2
10005,2013,23.55982095661156,20.7,10.2,30.8,43.46,222.2,444.4
11001,2013,11.523084750400027,16.7,8.9,22.7,24.46,,
12001,2013,12.047925537181898,16.9,8.7,25.6,42.37,247.7,378.0
12003,2013,12.477322374023474,27.9,12.3,35.6,85.02,198,482.2
12005,2013,15.763247726179294,21.5,9.9,29.8,68.99,273,491.2
12007,2013,16.71517050966346,17.2,12.7,36,66.83,296.1,427.3
12009,2013,22.00634251392536,23.5,9,25.7,47.68,189.9,410.2
12011,2013,14.956223456386802,14.899999999999999,8.5,24.2,36.18,108.5,405.7
12013,2013,16.634654959528056,26.899999999999995,13.8,39.8,77.28,270.7,492.3
12015,2013,36.97129427768095,23.7,9.4,26.1,39.24,101.7,327.1
12017,2013,34.506479193828376,23.8,10,27.5,60.25,211.4,543.6
12019,2013,13.554843424973296,23.0,10.7,29.4,63.77,199.8,448.9
12021,2013,28.850958886328975,16.4,6.2,19.8,26.84,112.3,244.7
12023,2013,16.85776584540991,25.0,11,36.4,77.35,316.6,477.0
12027,2013,19.839564532301964,21.0,12,36.7,44.19,,
12029,2013,22.028102462074113,25.6,11.2,30.8,71.27,266.3,480.9
12031,2013,12.314787745938508,20.3,10.7,30.4,55.07,272.6,486.8
12033,2013,15.176038657424012,22.9,11.2,28.7,59.34,206.8,481.2
12035,2013,27.288122006453037,20.7,8.9,24.3,36.07,191.9,371.3
12037,2013,19.581633538755316,27.9,9.4,32.5,65.57,228.6,462.9
12039,2013,14.906589710764424,20.4,15.1,36.2,43.25,270.3,485.2
12041,2013,18.853570796721115,28.300000000000004,6.9,31.5,63.2,268.9,397.9
12043,2013,23.72533543804262,,11.2,34.3,39.13,133.7,328.3
12045,2013,17.948879375472174,28.800000000000004,9.9,31,69.14,267.9,482.3
12047,2013,15.472040161762655,24.2,11.9,33.1,64.77,290.4,522.3
12049,2013,14.301929625425652,20.2,11.7,34,52.19,210.2,368.0
12051,2013,12.85143748842868,16.6,13.2,35.3,52.65,251.4,414.0
12053,2013,27.11660398873525,22.7,9.7,33.2,52.92,167.2,373.1
12055,2013,33.62765989987459,18.0,10.2,32.9,53.84,169.5,372.4
12057,2013,12.725102002789598,19.8,9.9,28.1,47.54,299.7,406.4
12059,2013,18.454628968051445,24.9,12.2,31.5,87.56,199.4,628.6
12061,2013,29.277987244088937,20.8,8.1,25.2,32.95,119.8,338.8
12063,2013,17.401800327332243,22.3,10.9,34.9,55.36,149.3,522.4
12065,2013,19.607291153494263,21.2,9.5,31.9,45.09,219.9,419.6
12067,2013,13.629663227123256,24.1,12.9,35.4,68.86,294.2,450.6
12069,2013,25.735697609855407,16.0,11.2,29.8,38.93,175.6,380.7
12071,2013,25.76223716874244,20.9,7.5,24.9,35.62,166.5,337.3
12073,2013,10.865701504503578,16.1,8.9,26.5,41.05,190.5,380.6
12075,2013,22.02723607131083,23.8,11,32.4,63.71,241.4,475.4
12077,2013,12.097642694746918,26.700000000000003,13.4,39.3,79.21,185.5,427.7
12079,2013,17.59718445048792,25.5,13.5,34.2,48.74,276.1,580.3
12081,2013,25.008848780915887,17.6,8,25.7,34.99,131.3,342.6
12083,2013,27.37053207712716,21.5,9.4,29.8,48.49,238.5,472.2
12085,2013,28.908989849529533,16.5,7.9,21.1,39.97,83.4,303.1
12086,2013,14.815541450868533,12.7,7.2,20.7,29.77,173,386.0
12087,2013,19.399047656734332,22.0,6.9,21.7,34.31,145.9,361.0
12089,2013,18.93239944815876,20.0,8.8,28.5,59.59,189.5,449.9
12091,2013,14.505314290459188,21.4,8.9,26.2,63.59,190.9,424.9
12093,2013,18.661668608479815,23.4,10.1,31.1,67.13,162,494.6
12095,2013,10.585326310558196,15.2,9.1,24.8,42.39,225.8,393.8
12097,2013,12.049605999238064,21.6,11.6,28.9,47.62,194.6,441.9
12099,2013,22.497024981437917,14.400000000000002,8.4,21.5,27.94,95.2,318.4
12101,2013,21.985150268155294,24.2,9.6,31.4,56.13,161.9,403.5
12103,2013,22.56137886761725,20.9,8.4,25.3,43.05,179.7,368.9
12105,2013,19.28905149582499,20.1,12.2,32.6,51.22,230.2,439.4
12107,2013,20.581732762194278,26.400000000000002,9.7,36.7,74.24,311.3,475.1
12109,2013,17.547830155797154,13.600000000000001,7.3,21.6,43.0,,
12111,2013,21.908243632119284,18.3,9.2,28,43.92,,
12113,2013,14.066786373385206,23.8,8.2,25.7,63.37,193.2,439.0
12115,2013,33.4253130601809,18.3,7.5,20.4,32.77,112.6,278.6
12117,2013,13.634578866276467,17.9,9.2,24.3,42.67,264.1,360.9
12119,2013,50.47054201201146,14.000000000000002,9.4,28.9,26.65,149.5,321.8
12121,2013,19.420482701661008,28.4,11.4,33.8,69.44,296.7,521.1
12123,2013,17.273641411270933,29.9,13.7,39.3,63.02,357.1,493.0
12125,2013,12.447229551451187,28.9,11.7,36.7,91.02,401.2,653.9
12127,2013,22.70471067345006,24.6,9.8,26,55.5,220.7,450.6
12129,2013,12.920913430525093,25.4,11,36.3,66.13,196.7,448.0
12131,2013,17.944689405841906,23.2,9.7,27.5,56.24,156.3,450.1
12133,2013,16.4503754489063,26.6,11.5,38.8,72.75,213.5,573.4
13001,2013,15.394665215024498,24.8,11.4,34.6,80.71,245.3,656.2
13003,2013,11.798160696999032,16.2,11,35,99.27,200.3,548.1
13005,2013,13.998030967510964,14.899999999999999,9.5,32.6,72.96,170.1,581.1
13007,2013,17.801672640382318,,12.2,29.3,44.46,249.8,509.7
13009,2013,13.649356836588852,16.7,13.2,36.7,66.92,297.7,575.4
13011,2013,15.081499368860108,,9.8,26.6,59.31,148.4,473.5
13013,2013,10.864835272814048,28.7,11.2,34.4,80.14,219.7,458.4
13015,2013,12.253634174618746,23.8,11.3,34.8,70.15,198.2,476.6
13017,2013,15.283667621776504,22.0,10.9,35.1,71.96,259.9,612.4
13019,2013,15.835038564457736,33.5,12.5,34.5,91.98,248.5,546.6
13021,2013,13.65146325573595,20.9,11.7,31,57.51,158.2,670.8
13023,2013,16.43126177024482,20.7,11.9,30.3,78.87,220.1,526.8
13025,2013,14.164430081612533,19.5,9.7,32.6,100.37,92.7,525.0
13027,2013,17.905297463096684,19.3,12.1,33.2,55.79,350.2,564.1
13029,2013,9.680934794454199,22.9,12.3,29,82.09,220.4,473.8
13031,2013,10.035368163083437,20.9,13.1,33.6,57.1,279.4,508.2
13033,2013,13.27111812127585,10.3,13.2,31.6,54.78,274.2,538.9
13035,2013,13.795331208545095,,10.9,28.4,75.49,322.7,522.3
13037,2013,13.23529411764706,,14.2,34.1,50.32,350.4,585.3
13039,2013,10.775426036884289,22.0,11.1,31.4,62.46,85.9,455.9
13043,2013,16.25912408759124,,11.9,30.2,65.01,264.5,613.1
13045,2013,12.160513071749877,22.8,11,31.6,67.61,219.6,558.6
13047,2013,15.25888900814155,26.5,10.9,27.5,62.65,202.5,480.1
13049,2013,13.344014648661021,,11.4,31.8,74.03,116,423.1
13051,2013,13.352782279848729,19.2,10.7,31.3,48.39,226.5,457.1
13053,2013,3.9118007349938746,,11.5,28.9,59.35,338.5,636.9
13055,2013,16.1164118328077,,9.7,33.9,72.28,204.3,629.3
13057,2013,11.33990745116221,17.9,8.3,26.5,52.55,105.7,368.9
13059,2013,9.312752299649262,13.4,10.1,26.1,44.11,203.8,449.3
13061,2013,22.819237147595356,,13.2,29.5,39.2,155.6,578.4
13063,2013,7.710925515595705,21.3,12.3,37.6,52.61,238.6,504.1
13065,2013,14.264575318141462,,11.6,29.4,74.36,142,532.8
13067,2013,10.181601833476021,15.0,8.5,22.6,42.73,128.1,364.3
13069,2013,12.13844653883653,23.1,11.2,34.6,74.77,230.3,498.9
13071,2013,13.61704895286823,29.299999999999997,11.9,35.2,65.63,410.7,547.5
13073,2013,11.463115446485629,18.2,9.9,30,45.77,194.2,384.9
13075,2013,14.644302386956776,22.0,10.9,31.1,77.21,238.9,564.3
13077,2013,11.902003851245638,17.0,9.9,26.3,58.57,275.6,470.2
13079,2013,15.51710326043419,,11.1,26.5,50.44,143.7,482.1
13081,2013,15.374710275560133,19.8,12.5,30.7,52.33,197.8,580.9
13083,2013,16.185498085455542,,10.6,32.2,65.39,166.3,582.3
13085,2013,17.415977476684848,,8.9,27.3,53.73,109.9,403.4
13087,2013,15.004928626191086,21.1,10.8,29.8,62.11,251,524.5
13089,2013,10.201883690472874,10.7,10.4,27.1,32.47,,
13091,2013,15.483690326193475,20.1,12.2,28.2,72.52,163.9,553.9
13093,2013,15.91288616754801,,13.3,34.4,47.38,136.5,554.2
13095,2013,13.111946130541371,20.6,11.7,34.3,53.29,371.4,532.5
13097,2013,9.94971475621949,13.100000000000001,11.9,31.9,54.76,117.4,475.3
13099,2013,18.178368121442126,,13,31.3,46.26,370.4,585.6
13101,2013,10.81893313298272,,10.7,28,72.04,240.5,511.1
13103,2013,10.376890424300337,20.1,13.1,34.8,65.23,223,461.3
13105,2013,18.589020010261674,21.0,10.8,30.9,57.52,279,564.2
13107,2013,14.846891432106402,22.5,10.4,36.4,71.07,279.9,614.1
13109,2013,14.832314248656662,,12.2,33.3,60.05,288.7,560.9
13111,2013,25.03881498888003,26.5,9,25.5,63.99,139.6,454.1
13113,2013,15.304384844614729,14.099999999999998,10.6,30.3,39.46,159.9,368.4
13115,2013,15.23988318731748,18.7,12.2,30.8,57.35,127.2,580.0
13117,2013,10.50768571885594,13.5,10.2,28.9,44.65,88.8,357.9
13119,2013,18.063052846450443,22.8,10.4,29.4,68.79,228.4,560.8
13121,2013,10.080572853835871,13.3,9.2,23.8,35.64,229.1,425.4
13123,2013,21.015426402479367,24.1,9.9,29.4,54.02,143.2,429.5
13125,2013,16.405228758169933,,10,28.3,56.4,415.1,573.9
13127,2013,16.936819760236574,17.2,9.8,25.8,62.55,93.8,432.7
13129,2013,13.062893420132351,25.900000000000002,9.5,29,63.8,135.7,523.9
13131,2013,15.501374447233177,,10.5,32.8,49.1,277.1,509.4
13133,2013,25.321677030105278,10.7,11.7,29.8,39.61,271.1,392.4
13135,2013,8.094003344038788,14.499999999999998,8.6,29,44.6,163.7,367.3
13137,2013,16.81651758817259,25.5,9.9,31.7,56.6,152.7,386.6
13139,2013,12.905579007783041,19.1,10.3,25.5,53.16,109.4,383.9
13141,2013,18.53217158176944,,13.4,30.6,43.08,217,542.8
13143,2013,15.429680607023116,,9.8,27.1,74.49,128.8,576.8
13145,2013,15.738349932374277,20.4,11.1,27.6,42.58,247,444.4
13147,2013,19.94028912633564,,11,29.7,55.33,232.3,487.4
13149,2013,15.159114493254929,,10.4,29.8,77.81,236.3,488.3
13151,2013,9.866579052625564,19.3,13.1,32.6,60.63,216.5,457.5
13153,2013,11.148467738108957,21.6,12.8,30.7,51.02,152.2,463.8
13155,2013,16.971642589620117,,10.9,29.1,64.48,283.7,538.2
13157,2013,13.713520924463015,24.8,10.3,27.1,68.01,141.6,525.7
13159,2013,14.915054791498125,,11,28.8,51.6,181.1,509.7
13161,2013,14.273367903204361,,11.6,29.7,82.87,286.1,848.5
13163,2013,15.985221674876849,15.4,14.4,35,47.53,486.8,552.8
13165,2013,14.42244942353709,,11,29.7,69.23,282.2,564.9
13167,2013,16.19191919191919,15.6,11.4,33.7,58.51,176.8,559.2
13169,2013,14.34070548712206,,10.8,33.1,64.67,178.6,397.2
13171,2013,15.633889229739529,,10.2,30.3,67.0,273.8,586.3
13173,2013,11.601997694967345,,11.3,33,72.83,246.6,555.8
13175,2013,15.555276223995978,21.4,12.6,36.3,65.37,252.4,540.2
13177,2013,10.034780812011434,21.1,10.5,30.7,59.34,205.8,519.9
13179,2013,7.454163391668405,28.300000000000004,12.3,35,58.71,205.6,466.1
13181,2013,20.054305663304888,,11.1,28.4,51.77,160,555.5
13183,2013,7.710507158456685,,10.7,31.1,66.43,172.6,541.2
13185,2013,10.569350566515773,24.3,12.3,31.5,63.65,282.8,560.7
13187,2013,15.019596411103553,10.4,9.9,30.6,69.84,120.6,406.1
13189,2013,15.307688729708357,23.8,15.3,33,59.74,440.9,521.7
13191,2013,21.35167890496899,,11.9,30.5,52.85,113.8,338.5
13193,2013,14.460503720663995,,12.3,36,47.35,206.1,641.1
13195,2013,15.087582440961633,24.5,11.7,31.6,77.02,236.8,556.6
13197,2013,16.538461538461537,,11.8,32.3,60.89,182.7,559.6
13199,2013,18.225950888438515,16.3,12.3,34.4,47.12,279.6,612.1
13201,2013,19.783014070181387,,10.9,30.2,56.09,216.6,525.7
13205,2013,14.200591510090465,18.9,13.2,33.3,47.13,275.9,569.4
