County,State,Value,Category Range,Year
Refugio,TX,464.1,430.2 - 481.5 (646),2013-2015
Reeves,TX,486.9,481.6 - 552.4 (641),2013-2015
Redwood,MN,344.4,147.7 - 380.3 (644),2013-2015
Red Willow,NE,380.7,380.4 - 430.1 (643),2013-2015
Red River,LA,544.8,481.6 - 552.4 (641),2013-2015
Red River,TX,628.9,552.5 - 1132.8 (643),2013-2015
Red Lake,MN,374,147.7 - 380.3 (644),2013-2015
Real,TX,408.9,380.4 - 430.1 (643),2013-2015
Reagan,TX,468.8,430.2 - 481.5 (646),2013-2015
Ray,MO,489.7,481.6 - 552.4 (641),2013-2015
Rawlins,KS,391,380.4 - 430.1 (643),2013-2015
Ravalli,MT,350.4,147.7 - 380.3 (644),2013-2015
Rappahannock,VA,367.9,147.7 - 380.3 (644),2013-2015
Rapides,LA,598.4,552.5 - 1132.8 (643),2013-2015
Ransom,ND,346.9,147.7 - 380.3 (644),2013-2015
Rankin,MS,460.2,430.2 - 481.5 (646),2013-2015
Randolph,NC,470.5,430.2 - 481.5 (646),2013-2015
Randolph,IL,477.2,430.2 - 481.5 (646),2013-2015
Randolph,IN,485.9,481.6 - 552.4 (641),2013-2015
Randolph,WV,520.9,481.6 - 552.4 (641),2013-2015
Randolph,MO,541.7,481.6 - 552.4 (641),2013-2015
Randolph,GA,559.4,552.5 - 1132.8 (643),2013-2015
Randolph,AR,590.7,552.5 - 1132.8 (643),2013-2015
Randolph,AL,670.8,552.5 - 1132.8 (643),2013-2015
Randall,TX,462.8,430.2 - 481.5 (646),2013-2015
Ramsey,MN,321.6,147.7 - 380.3 (644),2013-2015
Ramsey,ND,532.4,481.6 - 552.4 (641),2013-2015
Ralls,MO,467.9,430.2 - 481.5 (646),2013-2015
Raleigh,WV,515.3,481.6 - 552.4 (641),2013-2015
Rains,TX,555.5,552.5 - 1132.8 (643),2013-2015
Radford,VA,553.1,552.5 - 1132.8 (643),2013-2015
Racine,WI,401.9,380.4 - 430.1 (643),2013-2015
Rabun,GA,419.8,380.4 - 430.1 (643),2013-2015
Quitman,GA,577.2,552.5 - 1132.8 (643),2013-2015
Quitman,MS,697.5,552.5 - 1132.8 (643),2013-2015
Queens,NY,423.1,380.4 - 430.1 (643),2013-2015
Queen Anne's,MD,393.5,380.4 - 430.1 (643),2013-2015
Quebradillas,PR,295.1,147.7 - 380.3 (644),2013-2015
Quay,NM,462.2,430.2 - 481.5 (646),2013-2015
Putnam,OH,398.6,380.4 - 430.1 (643),2013-2015
Putnam,NY,425.6,380.4 - 430.1 (643),2013-2015
Putnam,WV,425.6,380.4 - 430.1 (643),2013-2015
Putnam,MO,444.7,430.2 - 481.5 (646),2013-2015
Putnam,IN,460.7,430.2 - 481.5 (646),2013-2015
Putnam,FL,475.1,430.2 - 481.5 (646),2013-2015
Putnam,IL,489.7,481.6 - 552.4 (641),2013-2015
Putnam,TN,523,481.6 - 552.4 (641),2013-2015
Putnam,GA,530.2,481.6 - 552.4 (641),2013-2015
Pushmataha,OK,733.3,552.5 - 1132.8 (643),2013-2015
Pulaski,AR,496.3,481.6 - 552.4 (641),2013-2015
Pulaski,VA,525.9,481.6 - 552.4 (641),2013-2015
Pulaski,GA,527.7,481.6 - 552.4 (641),2013-2015
Pulaski,MO,559.7,552.5 - 1132.8 (643),2013-2015
Pulaski,IN,573.7,552.5 - 1132.8 (643),2013-2015
Pulaski,KY,574.7,552.5 - 1132.8 (643),2013-2015
Pulaski,IL,603,552.5 - 1132.8 (643),2013-2015
Pueblo,CO,372.5,147.7 - 380.3 (644),2013-2015
Prowers,CO,384.4,380.4 - 430.1 (643),2013-2015
Providence,RI,404,380.4 - 430.1 (643),2013-2015
Prince William,VA,327.3,147.7 - 380.3 (644),2013-2015
Prince George's,MD,447.4,430.2 - 481.5 (646),2013-2015
Prince George,VA,361.5,147.7 - 380.3 (644),2013-2015
Prince Edward,VA,513.8,481.6 - 552.4 (641),2013-2015
Price,WI,421.1,380.4 - 430.1 (643),2013-2015
Preston,WV,515.4,481.6 - 552.4 (641),2013-2015
Presque Isle,MI,403.4,380.4 - 430.1 (643),2013-2015
Presidio,TX,314.4,147.7 - 380.3 (644),2013-2015
Prentiss,MS,510,481.6 - 552.4 (641),2013-2015
Preble,OH,546.2,481.6 - 552.4 (641),2013-2015
Pratt,KS,462.3,430.2 - 481.5 (646),2013-2015
Prairie,MT,378.1,147.7 - 380.3 (644),2013-2015
Prairie,AR,530.5,481.6 - 552.4 (641),2013-2015
Powhatan,VA,394.4,380.4 - 430.1 (643),2013-2015
Poweshiek,IA,413.2,380.4 - 430.1 (643),2013-2015
Power,ID,490.7,481.6 - 552.4 (641),2013-2015
Powell,MT,385.6,380.4 - 430.1 (643),2013-2015
Powell,KY,742.1,552.5 - 1132.8 (643),2013-2015
Powder River,MT,438.7,430.2 - 481.5 (646),2013-2015
Potter,SD,369.7,147.7 - 380.3 (644),2013-2015
Potter,PA,444.5,430.2 - 481.5 (646),2013-2015
Potter,TX,607.6,552.5 - 1132.8 (643),2013-2015
Pottawattamie,IA,408.9,380.4 - 430.1 (643),2013-2015
Pottawatomie,KS,414.4,380.4 - 430.1 (643),2013-2015
Pottawatomie,OK,554.4,552.5 - 1132.8 (643),2013-2015
Posey,IN,452.1,430.2 - 481.5 (646),2013-2015
Portsmouth,VA,519.7,481.6 - 552.4 (641),2013-2015
Porter,IN,411,380.4 - 430.1 (643),2013-2015
Portage,WI,348.5,147.7 - 380.3 (644),2013-2015
Portage,OH,505.2,481.6 - 552.4 (641),2013-2015
Poquoson,VA,349,147.7 - 380.3 (644),2013-2015
Pope,MN,339.9,147.7 - 380.3 (644),2013-2015
Pope,IL,441,430.2 - 481.5 (646),2013-2015
Pope,AR,539.1,481.6 - 552.4 (641),2013-2015
Pontotoc,MS,549.4,481.6 - 552.4 (641),2013-2015
Pontotoc,OK,607.2,552.5 - 1132.8 (643),2013-2015
Pondera,MT,365.8,147.7 - 380.3 (644),2013-2015
Ponce,PR,352,147.7 - 380.3 (644),2013-2015
Polk,OR,356.8,147.7 - 380.3 (644),2013-2015
Polk,NC,371.8,147.7 - 380.3 (644),2013-2015
Polk,NE,388,380.4 - 430.1 (643),2013-2015
Polk,IA,389.5,380.4 - 430.1 (643),2013-2015
Polk,MN,398.6,380.4 - 430.1 (643),2013-2015
Polk,WI,412.3,380.4 - 430.1 (643),2013-2015
Polk,FL,439.4,430.2 - 481.5 (646),2013-2015
Polk,MO,484.5,481.6 - 552.4 (641),2013-2015
Polk,TN,584.4,552.5 - 1132.8 (643),2013-2015
Polk,AR,602.6,552.5 - 1132.8 (643),2013-2015
Polk,GA,658,552.5 - 1132.8 (643),2013-2015
Polk,TX,676.6,552.5 - 1132.8 (643),2013-2015
Pointe Coupee,LA,679.6,552.5 - 1132.8 (643),2013-2015
Poinsett,AR,651.6,552.5 - 1132.8 (643),2013-2015
Pocahontas,WV,407.9,380.4 - 430.1 (643),2013-2015
Pocahontas,IA,434.6,430.2 - 481.5 (646),2013-2015
Plymouth,IA,361.2,147.7 - 380.3 (644),2013-2015
Plymouth,MA,382.8,380.4 - 430.1 (643),2013-2015
Plumas,CA,449.2,430.2 - 481.5 (646),2013-2015
Pleasants,WV,482.4,481.6 - 552.4 (641),2013-2015
Platte,MO,356.3,147.7 - 380.3 (644),2013-2015
Platte,NE,381.8,380.4 - 430.1 (643),2013-2015
Platte,WY,396.2,380.4 - 430.1 (643),2013-2015
Plaquemines,LA,462.9,430.2 - 481.5 (646),2013-2015
Placer,CA,341.6,147.7 - 380.3 (644),2013-2015
Piute,UT,437.7,430.2 - 481.5 (646),2013-2015
Pittsylvania,VA,442.6,430.2 - 481.5 (646),2013-2015
Pittsburg,OK,693.4,552.5 - 1132.8 (643),2013-2015
Pitt,NC,443.7,430.2 - 481.5 (646),2013-2015
Pitkin,CO,147.7,147.7 - 380.3 (644),2013-2015
Piscataquis,ME,427.9,380.4 - 430.1 (643),2013-2015
Pipestone,MN,348.5,147.7 - 380.3 (644),2013-2015
Pinellas,FL,368.9,147.7 - 380.3 (644),2013-2015
Pine,MN,340.9,147.7 - 380.3 (644),2013-2015
Pinal,AZ,319.9,147.7 - 380.3 (644),2013-2015
Pima,AZ,364.8,147.7 - 380.3 (644),2013-2015
Pike,PA,382.7,380.4 - 430.1 (643),2013-2015
Pike,IL,423.5,380.4 - 430.1 (643),2013-2015
Pike,IN,477.3,430.2 - 481.5 (646),2013-2015
Pike,OH,513.1,481.6 - 552.4 (641),2013-2015
Pike,MO,514.2,481.6 - 552.4 (641),2013-2015
Pike,GA,552.7,552.5 - 1132.8 (643),2013-2015
Pike,AL,571.2,552.5 - 1132.8 (643),2013-2015
Pike,MS,583.9,552.5 - 1132.8 (643),2013-2015
Pike,KY,596.2,552.5 - 1132.8 (643),2013-2015
Pike,AR,597.5,552.5 - 1132.8 (643),2013-2015
Pierce,WI,388.6,380.4 - 430.1 (643),2013-2015
Pierce,WA,402.9,380.4 - 430.1 (643),2013-2015
Pierce,NE,413.7,380.4 - 430.1 (643),2013-2015
Pierce,ND,481.8,481.6 - 552.4 (641),2013-2015
Pierce,GA,585,552.5 - 1132.8 (643),2013-2015
Pickett,TN,483.9,481.6 - 552.4 (641),2013-2015
Pickens,GA,457.5,430.2 - 481.5 (646),2013-2015
Pickens,SC,488.3,481.6 - 552.4 (641),2013-2015
Pickens,AL,601.5,552.5 - 1132.8 (643),2013-2015
Pickaway,OH,490.7,481.6 - 552.4 (641),2013-2015
Piatt,IL,419.9,380.4 - 430.1 (643),2013-2015
Phillips,CO,384,380.4 - 430.1 (643),2013-2015
Phillips,KS,458.6,430.2 - 481.5 (646),2013-2015
Phillips,MT,471.2,430.2 - 481.5 (646),2013-2015
Phillips,AR,691.4,552.5 - 1132.8 (643),2013-2015
Philadelphia,PA,526.2,481.6 - 552.4 (641),2013-2015
Phelps,NE,400.9,380.4 - 430.1 (643),2013-2015
Phelps,MO,598.2,552.5 - 1132.8 (643),2013-2015
Pettis,MO,539.4,481.6 - 552.4 (641),2013-2015
Petroleum,MT,434.2,430.2 - 481.5 (646),2013-2015
Petersburg,VA,673.4,552.5 - 1132.8 (643),2013-2015
Person,NC,425.7,380.4 - 430.1 (643),2013-2015
Pershing,NV,465.1,430.2 - 481.5 (646),2013-2015
Perry,IL,457.6,430.2 - 481.5 (646),2013-2015
Perry,PA,483.3,481.6 - 552.4 (641),2013-2015
Perry,IN,484.4,481.6 - 552.4 (641),2013-2015
Perry,MO,506.4,481.6 - 552.4 (641),2013-2015
Perry,AR,522,481.6 - 552.4 (641),2013-2015
Perry,OH,537.2,481.6 - 552.4 (641),2013-2015
Perry,MS,607.4,552.5 - 1132.8 (643),2013-2015
Perry,AL,677.8,552.5 - 1132.8 (643),2013-2015
Perry,TN,682.8,552.5 - 1132.8 (643),2013-2015
Perry,KY,733.6,552.5 - 1132.8 (643),2013-2015
Perquimans,NC,523.4,481.6 - 552.4 (641),2013-2015
Perkins,SD,377,147.7 - 380.3 (644),2013-2015
Perkins,NE,380.5,380.4 - 430.1 (643),2013-2015
Pepin,WI,415.2,380.4 - 430.1 (643),2013-2015
Peoria,IL,466.4,430.2 - 481.5 (646),2013-2015
Penuelas,PR,350.9,147.7 - 380.3 (644),2013-2015
Penobscot,ME,423,380.4 - 430.1 (643),2013-2015
Pennington,MN,319.8,147.7 - 380.3 (644),2013-2015
Pennington,SD,366.5,147.7 - 380.3 (644),2013-2015
Pendleton,WV,354.4,147.7 - 380.3 (644),2013-2015
Pendleton,KY,518.5,481.6 - 552.4 (641),2013-2015
Pender,NC,408.8,380.4 - 430.1 (643),2013-2015
Pend Oreille,WA,383.7,380.4 - 430.1 (643),2013-2015
Pemiscot,MO,813.9,552.5 - 1132.8 (643),2013-2015
Pembina,ND,429.8,380.4 - 430.1 (643),2013-2015
Pecos,TX,457.9,430.2 - 481.5 (646),2013-2015
Pearl River,MS,535.8,481.6 - 552.4 (641),2013-2015
Peach,GA,669.1,552.5 - 1132.8 (643),2013-2015
Payne,OK,471.3,430.2 - 481.5 (646),2013-2015
Payette,ID,419.3,380.4 - 430.1 (643),2013-2015
Pawnee,NE,385.3,380.4 - 430.1 (643),2013-2015
Pawnee,KS,390.2,380.4 - 430.1 (643),2013-2015
Pawnee,OK,599.5,552.5 - 1132.8 (643),2013-2015
Paulding,GA,398.3,380.4 - 430.1 (643),2013-2015
Paulding,OH,427.4,380.4 - 430.1 (643),2013-2015
Patrick,VA,552.4,481.6 - 552.4 (641),2013-2015
Patillas,PR,351.7,147.7 - 380.3 (644),2013-2015
Passaic,NJ,414.3,380.4 - 430.1 (643),2013-2015
Pasquotank,NC,595.5,552.5 - 1132.8 (643),2013-2015
Pasco,FL,403.5,380.4 - 430.1 (643),2013-2015
Parmer,TX,463.1,430.2 - 481.5 (646),2013-2015
Parker,TX,446,430.2 - 481.5 (646),2013-2015
Parke,IN,522.9,481.6 - 552.4 (641),2013-2015
Park,CO,275.8,147.7 - 380.3 (644),2013-2015
Park,MT,306.5,147.7 - 380.3 (644),2013-2015
Park,WY,333.3,147.7 - 380.3 (644),2013-2015
Panola,TX,505.9,481.6 - 552.4 (641),2013-2015
Panola,MS,779.1,552.5 - 1132.8 (643),2013-2015
Pamlico,NC,453.9,430.2 - 481.5 (646),2013-2015
Palo Pinto,TX,589.4,552.5 - 1132.8 (643),2013-2015
Palo Alto,IA,425.2,380.4 - 430.1 (643),2013-2015
Palm Beach,FL,318.4,147.7 - 380.3 (644),2013-2015
Page,IA,431.9,430.2 - 481.5 (646),2013-2015
Page,VA,480.7,430.2 - 481.5 (646),2013-2015
Pacific,WA,575.2,552.5 - 1132.8 (643),2013-2015
Ozaukee,WI,404.1,380.4 - 430.1 (643),2013-2015
Ozark,MO,525.9,481.6 - 552.4 (641),2013-2015
Oxford,ME,360.7,147.7 - 380.3 (644),2013-2015
Owyhee,ID,401,380.4 - 430.1 (643),2013-2015
Owsley,KY,747.6,552.5 - 1132.8 (643),2013-2015
Owen,IN,502.7,481.6 - 552.4 (641),2013-2015
Owen,KY,691.6,552.5 - 1132.8 (643),2013-2015
Overton,TN,574.8,552.5 - 1132.8 (643),2013-2015
Outagamie,WI,376.2,147.7 - 380.3 (644),2013-2015
Ouray,CO,317.4,147.7 - 380.3 (644),2013-2015
Ouachita,LA,486.6,481.6 - 552.4 (641),2013-2015
Ouachita,AR,589.5,552.5 - 1132.8 (643),2013-2015
Otter Tail,MN,384.1,380.4 - 430.1 (643),2013-2015
Ottawa,MI,352.4,147.7 - 380.3 (644),2013-2015
Ottawa,KS,466.9,430.2 - 481.5 (646),2013-2015
Ottawa,OH,487.7,481.6 - 552.4 (641),2013-2015
Ottawa,OK,679.5,552.5 - 1132.8 (643),2013-2015
Otsego,MI,440.3,430.2 - 481.5 (646),2013-2015
Otsego,NY,456.7,430.2 - 481.5 (646),2013-2015
Otoe,NE,363.1,147.7 - 380.3 (644),2013-2015
Otero,NM,411.9,380.4 - 430.1 (643),2013-2015
Otero,CO,523.3,481.6 - 552.4 (641),2013-2015
Oswego,NY,425.1,380.4 - 430.1 (643),2013-2015
Oscoda,MI,567.7,552.5 - 1132.8 (643),2013-2015
Osceola,IA,365.3,147.7 - 380.3 (644),2013-2015
Osceola,FL,441.9,430.2 - 481.5 (646),2013-2015
Osceola,MI,500.6,481.6 - 552.4 (641),2013-2015
Osborne,KS,429.4,380.4 - 430.1 (643),2013-2015
Osage,MO,445.8,430.2 - 481.5 (646),2013-2015
Osage,OK,516.6,481.6 - 552.4 (641),2013-2015
Osage,KS,560.6,552.5 - 1132.8 (643),2013-2015
Orocovis,PR,331.8,147.7 - 380.3 (644),2013-2015
Orleans,VT,414.5,380.4 - 430.1 (643),2013-2015
Orleans,LA,479.7,430.2 - 481.5 (646),2013-2015
Orleans,NY,542,481.6 - 552.4 (641),2013-2015
Oregon,MO,591.9,552.5 - 1132.8 (643),2013-2015
Orangeburg,SC,515.4,481.6 - 552.4 (641),2013-2015
Orange,NC,306.4,147.7 - 380.3 (644),2013-2015
Orange,CA,363.4,147.7 - 380.3 (644),2013-2015
Orange,VA,363.8,147.7 - 380.3 (644),2013-2015
Orange,FL,393.8,380.4 - 430.1 (643),2013-2015
Orange,VT,409.3,380.4 - 430.1 (643),2013-2015
Orange,NY,442.9,430.2 - 481.5 (646),2013-2015
Orange,IN,523.5,481.6 - 552.4 (641),2013-2015
Orange,TX,606.1,552.5 - 1132.8 (643),2013-2015
Ontonagon,MI,525.8,481.6 - 552.4 (641),2013-2015
Ontario,NY,392.2,380.4 - 430.1 (643),2013-2015
Onslow,NC,432.4,430.2 - 481.5 (646),2013-2015
Onondaga,NY,408.1,380.4 - 430.1 (643),2013-2015
Oneida,ID,382.1,380.4 - 430.1 (643),2013-2015
Oneida,WI,426.4,380.4 - 430.1 (643),2013-2015
Oneida,NY,472,430.2 - 481.5 (646),2013-2015
Olmsted,MN,315.4,147.7 - 380.3 (644),2013-2015
Oliver,ND,358.6,147.7 - 380.3 (644),2013-2015
Oldham,KY,393.6,380.4 - 430.1 (643),2013-2015
Oldham,TX,505.7,481.6 - 552.4 (641),2013-2015
Oktibbeha,MS,460.3,430.2 - 481.5 (646),2013-2015
Okmulgee,OK,620,552.5 - 1132.8 (643),2013-2015
Oklahoma,OK,535.9,481.6 - 552.4 (641),2013-2015
Okfuskee,OK,696.4,552.5 - 1132.8 (643),2013-2015
Okeechobee,FL,494.6,481.6 - 552.4 (641),2013-2015
Okanogan,WA,380.3,147.7 - 380.3 (644),2013-2015
Okaloosa,FL,424.9,380.4 - 430.1 (643),2013-2015
Ohio,IN,431.1,430.2 - 481.5 (646),2013-2015
Ohio,WV,472.3,430.2 - 481.5 (646),2013-2015
Ohio,KY,505.9,481.6 - 552.4 (641),2013-2015
Oglethorpe,GA,375.6,147.7 - 380.3 (644),2013-2015
Ogle,IL,425.9,380.4 - 430.1 (643),2013-2015
Oglala Lakota,SD,543.6,481.6 - 552.4 (641),2013-2015
Ogemaw,MI,588.3,552.5 - 1132.8 (643),2013-2015
Oconto,WI,456.7,430.2 - 481.5 (646),2013-2015
Oconee,GA,366.3,147.7 - 380.3 (644),2013-2015
Oconee,SC,468.4,430.2 - 481.5 (646),2013-2015
Ochiltree,TX,721.1,552.5 - 1132.8 (643),2013-2015
Oceana,MI,475,430.2 - 481.5 (646),2013-2015
Ocean,NJ,472.4,430.2 - 481.5 (646),2013-2015
Obion,TN,614.5,552.5 - 1132.8 (643),2013-2015
Oakland,MI,443.2,430.2 - 481.5 (646),2013-2015
O'Brien,IA,367.2,147.7 - 380.3 (644),2013-2015
Nye,NV,592,552.5 - 1132.8 (643),2013-2015
Nueces,TX,424,380.4 - 430.1 (643),2013-2015
Nuckolls,NE,458.8,430.2 - 481.5 (646),2013-2015
Noxubee,MS,618.6,552.5 - 1132.8 (643),2013-2015
Nowata,OK,586,552.5 - 1132.8 (643),2013-2015
Nottoway,VA,559.6,552.5 - 1132.8 (643),2013-2015
Norton,KS,488.1,481.6 - 552.4 (641),2013-2015
Norton,VA,591.6,552.5 - 1132.8 (643),2013-2015
Northwest Arctic,AK,430.2,430.2 - 481.5 (646),2013-2015
Northumberland,VA,434.9,430.2 - 481.5 (646),2013-2015
Northumberland,PA,501.3,481.6 - 552.4 (641),2013-2015
Northampton,PA,386.3,380.4 - 430.1 (643),2013-2015
Northampton,NC,442.6,430.2 - 481.5 (646),2013-2015
Northampton,VA,495.3,481.6 - 552.4 (641),2013-2015
North Slope,AK,422.5,380.4 - 430.1 (643),2013-2015
Norman,MN,346.1,147.7 - 380.3 (644),2013-2015
Norfolk,MA,330.7,147.7 - 380.3 (644),2013-2015
Norfolk,VA,520.3,481.6 - 552.4 (641),2013-2015
Nome,AK,468.7,430.2 - 481.5 (646),2013-2015
Nolan,TX,606.2,552.5 - 1132.8 (643),2013-2015
Nodaway,MO,439,430.2 - 481.5 (646),2013-2015
Nobles,MN,331.9,147.7 - 380.3 (644),2013-2015
Noble,OH,435.3,430.2 - 481.5 (646),2013-2015
Noble,IN,450.9,430.2 - 481.5 (646),2013-2015
Noble,OK,512.2,481.6 - 552.4 (641),2013-2015
Niobrara,WY,440.4,430.2 - 481.5 (646),2013-2015
Nicollet,MN,317.8,147.7 - 380.3 (644),2013-2015
Nicholas,WV,489.7,481.6 - 552.4 (641),2013-2015
Nicholas,KY,604.3,552.5 - 1132.8 (643),2013-2015
Niagara,NY,542.9,481.6 - 552.4 (641),2013-2015
Nez Perce,ID,419.2,380.4 - 430.1 (643),2013-2015
Newton,IN,488.3,481.6 - 552.4 (641),2013-2015
Newton,GA,502.1,481.6 - 552.4 (641),2013-2015
Newton,MO,535.6,481.6 - 552.4 (641),2013-2015
Newton,AR,541.9,481.6 - 552.4 (641),2013-2015
Newton,TX,639.1,552.5 - 1132.8 (643),2013-2015
Newton,MS,661.5,552.5 - 1132.8 (643),2013-2015
Newport News,VA,433.8,430.2 - 481.5 (646),2013-2015
Newport,RI,382.5,380.4 - 430.1 (643),2013-2015
Newberry,SC,494.5,481.6 - 552.4 (641),2013-2015
Newaygo,MI,438.4,430.2 - 481.5 (646),2013-2015
New York,NY,348.8,147.7 - 380.3 (644),2013-2015
New Madrid,MO,613.6,552.5 - 1132.8 (643),2013-2015
New London,CT,378,147.7 - 380.3 (644),2013-2015
New Kent,VA,411.6,380.4 - 430.1 (643),2013-2015
New Haven,CT,374.3,147.7 - 380.3 (644),2013-2015
New Hanover,NC,425.6,380.4 - 430.1 (643),2013-2015
New Castle,DE,405.2,380.4 - 430.1 (643),2013-2015
Nevada,CA,320.4,147.7 - 380.3 (644),2013-2015
Nevada,AR,602.7,552.5 - 1132.8 (643),2013-2015
Ness,KS,381.1,380.4 - 430.1 (643),2013-2015
Neshoba,MS,812.8,552.5 - 1132.8 (643),2013-2015
Neosho,KS,482.3,481.6 - 552.4 (641),2013-2015
Nemaha,NE,384.9,380.4 - 430.1 (643),2013-2015
Nemaha,KS,431.3,430.2 - 481.5 (646),2013-2015
Nelson,VA,394.2,380.4 - 430.1 (643),2013-2015
Nelson,KY,428.6,380.4 - 430.1 (643),2013-2015
Nelson,ND,455.8,430.2 - 481.5 (646),2013-2015
Navarro,TX,547,481.6 - 552.4 (641),2013-2015
Navajo,AZ,367,147.7 - 380.3 (644),2013-2015
Natrona,WY,428,380.4 - 430.1 (643),2013-2015
Natchitoches,LA,590,552.5 - 1132.8 (643),2013-2015
Nassau,NY,440.9,430.2 - 481.5 (646),2013-2015
Nassau,FL,449.9,430.2 - 481.5 (646),2013-2015
Nash,NC,478.2,430.2 - 481.5 (646),2013-2015
Naranjito,PR,279.3,147.7 - 380.3 (644),2013-2015
Napa,CA,366.3,147.7 - 380.3 (644),2013-2015
Nantucket,MA,367.6,147.7 - 380.3 (644),2013-2015
Nance,NE,351.6,147.7 - 380.3 (644),2013-2015
Naguabo,PR,297.5,147.7 - 380.3 (644),2013-2015
Nacogdoches,TX,520.9,481.6 - 552.4 (641),2013-2015
Musselshell,MT,393.2,380.4 - 430.1 (643),2013-2015
Muskogee,OK,767.4,552.5 - 1132.8 (643),2013-2015
Muskingum,OH,487.8,481.6 - 552.4 (641),2013-2015
Muskegon,MI,446.5,430.2 - 481.5 (646),2013-2015
Muscogee,GA,593.9,552.5 - 1132.8 (643),2013-2015
Muscatine,IA,434.2,430.2 - 481.5 (646),2013-2015
Murray,MN,323.4,147.7 - 380.3 (644),2013-2015
Murray,GA,581.2,552.5 - 1132.8 (643),2013-2015
Murray,OK,642.5,552.5 - 1132.8 (643),2013-2015
Multnomah,OR,382.9,380.4 - 430.1 (643),2013-2015
Muhlenberg,KY,577.1,552.5 - 1132.8 (643),2013-2015
Mower,MN,322.1,147.7 - 380.3 (644),2013-2015
Mountrail,ND,386,380.4 - 430.1 (643),2013-2015
Moultrie,IL,463,430.2 - 481.5 (646),2013-2015
Motley,TX,487.1,481.6 - 552.4 (641),2013-2015
Morton,ND,385,380.4 - 430.1 (643),2013-2015
Morton,KS,441.6,430.2 - 481.5 (646),2013-2015
Morrow,OR,366.1,147.7 - 380.3 (644),2013-2015
Morrow,OH,464.9,430.2 - 481.5 (646),2013-2015
Morrison,MN,366.4,147.7 - 380.3 (644),2013-2015
Morris,NJ,367,147.7 - 380.3 (644),2013-2015
Morris,KS,440,430.2 - 481.5 (646),2013-2015
Morris,TX,550,481.6 - 552.4 (641),2013-2015
Morrill,NE,437.9,430.2 - 481.5 (646),2013-2015
Morovis,PR,276.5,147.7 - 380.3 (644),2013-2015
Morgan,CO,357.5,147.7 - 380.3 (644),2013-2015
Morgan,UT,394.9,380.4 - 430.1 (643),2013-2015
Morgan,OH,445.2,430.2 - 481.5 (646),2013-2015
Morgan,WV,463.2,430.2 - 481.5 (646),2013-2015
Morgan,IL,476.2,430.2 - 481.5 (646),2013-2015
Morgan,IN,498,481.6 - 552.4 (641),2013-2015
Morgan,TN,519.8,481.6 - 552.4 (641),2013-2015
Morgan,GA,547.1,481.6 - 552.4 (641),2013-2015
Morgan,KY,581.3,552.5 - 1132.8 (643),2013-2015
Morgan,MO,596,552.5 - 1132.8 (643),2013-2015
Morgan,AL,600.1,552.5 - 1132.8 (643),2013-2015
Morehouse,LA,669.6,552.5 - 1132.8 (643),2013-2015
Mora,NM,311.6,147.7 - 380.3 (644),2013-2015
Moore,NC,354.7,147.7 - 380.3 (644),2013-2015
Moore,TX,545.7,481.6 - 552.4 (641),2013-2015
Moore,TN,560.9,552.5 - 1132.8 (643),2013-2015
Moody,SD,381.9,380.4 - 430.1 (643),2013-2015
Montrose,CO,361.3,147.7 - 380.3 (644),2013-2015
Montour,PA,407.7,380.4 - 430.1 (643),2013-2015
Montmorency,MI,549.4,481.6 - 552.4 (641),2013-2015
Montgomery,MD,267.4,147.7 - 380.3 (644),2013-2015
Montgomery,PA,382.8,380.4 - 430.1 (643),2013-2015
Montgomery,VA,407.9,380.4 - 430.1 (643),2013-2015
Montgomery,TX,429.7,380.4 - 430.1 (643),2013-2015
Montgomery,NC,435.6,430.2 - 481.5 (646),2013-2015
Montgomery,IL,469.4,430.2 - 481.5 (646),2013-2015
Montgomery,IA,472.8,430.2 - 481.5 (646),2013-2015
Montgomery,OH,475.8,430.2 - 481.5 (646),2013-2015
Montgomery,MO,495.1,481.6 - 552.4 (641),2013-2015
Montgomery,IN,502.4,481.6 - 552.4 (641),2013-2015
Montgomery,TN,506.2,481.6 - 552.4 (641),2013-2015
Montgomery,KS,514.3,481.6 - 552.4 (641),2013-2015
Montgomery,AL,522.3,481.6 - 552.4 (641),2013-2015
Montgomery,KY,531.2,481.6 - 552.4 (641),2013-2015
Montgomery,NY,534.9,481.6 - 552.4 (641),2013-2015
Montgomery,AR,570.2,552.5 - 1132.8 (643),2013-2015
Montgomery,MS,645.4,552.5 - 1132.8 (643),2013-2015
Montgomery,GA,667.8,552.5 - 1132.8 (643),2013-2015
Montezuma,CO,372,147.7 - 380.3 (644),2013-2015
Monterey,CA,320.9,147.7 - 380.3 (644),2013-2015
Montcalm,MI,518.4,481.6 - 552.4 (641),2013-2015
Montague,TX,632.2,552.5 - 1132.8 (643),2013-2015
Monroe,IN,357,147.7 - 380.3 (644),2013-2015
Monroe,FL,361,147.7 - 380.3 (644),2013-2015
Monroe,NY,376.9,147.7 - 380.3 (644),2013-2015
Monroe,IL,405.5,380.4 - 430.1 (643),2013-2015
Monroe,PA,407.1,380.4 - 430.1 (643),2013-2015
Monroe,WV,440.3,430.2 - 481.5 (646),2013-2015
Monroe,WI,443.8,430.2 - 481.5 (646),2013-2015
Monroe,GA,471.7,430.2 - 481.5 (646),2013-2015
Monroe,MI,478.6,430.2 - 481.5 (646),2013-2015
Monroe,TN,489.1,481.6 - 552.4 (641),2013-2015
